Gene,baseMean,log2FoldChange,pvalue,padj
NEDD4|4734,582.4175848,2.096260676,1.86248329379707E-16,6.94882790213764E-15
SERPING1|710,8559.276721,2.093532935,3.88746062837975E-06,1.9753748171975E-05
SNX20|124460,98.08774961,2.093028734,3.26051372256166E-07,2.0804515115611E-06
CDKN2BAS|100048912,37.75840421,2.091524552,0.004549724602701,0.0111355967341073
C8orf4|56892,1782.9209,2.090980877,1.9066956555049E-05,8.27779709633897E-05
ADAMTS9|56999,1477.356281,2.087843979,3.74074217372372E-06,1.90987760161347E-05
ADAMTSL4|54507,406.3847691,2.086582314,5.54514233685836E-06,2.72927406317073E-05
MMEL1|79258,52.26131898,2.080654569,0.00137213254721974,0.00385255672537432
SLA2|84174,23.10470035,2.078976785,4.05512029953183E-05,0.000163535888475161
HLA-DRB1|3123,7433.004091,2.076138321,1.61517487457677E-05,7.12279564602455E-05
MSH5|4439,515.7131184,2.073734092,1.37402428103757E-06,7.66220131741364E-06
HLA-DRB5|3127,2485.080483,2.073351621,0.000522460794895069,0.00161398883291656
STK32A|202374,241.8259511,2.072858591,1.4573011114485E-06,8.09150291846001E-06
LRRC67|286187,19.31967831,2.072460744,0.000609328885819746,0.00185882411491018
C17orf60|284021,96.45237508,2.071095367,3.53768084955858E-06,1.81823410357408E-05
GLI2|2736,470.6098266,2.07001249,1.13445308856385E-05,5.18050796053694E-05
TES|26136,331.0781483,2.065816703,2.80943594175315E-10,3.43852854571551E-09
SRGN|5552,5445.095547,2.064451875,1.0062652678674E-05,4.65129421325051E-05
HSPA7|3311,281.4780101,2.064252176,9.25098046052289E-05,0.000343092024808741
CHRDL2|25884,86.09773223,2.062180748,0.00340031338419767,0.00860066153524638
IL32|9235,751.4792287,2.061815362,1.40894254655094E-05,6.30998207114489E-05
CDCA3|83461,382.4631386,2.060032492,3.98989544263532E-10,4.70710050110046E-09
SP100|6672,1639.534926,2.059843209,2.00383475096981E-08,1.68491580259183E-07
CCDC18|343099,103.7076905,2.058989824,6.1062293446978E-09,5.70378004018769E-08
NUP107|57122,1167.284869,2.058441046,1.81667496993277E-09,1.87389537406594E-08
APOBEC3G|60489,481.4187394,2.058140294,9.77368268225261E-07,5.63769632948476E-06
ETV2|2116,30.46452696,2.057994847,6.77704091128141E-06,3.25422808408531E-05
KCTD14|65987,226.6260257,2.056948301,4.99895510838624E-05,0.000196946170518101
DZIP1L|199221,152.8865556,2.056448987,9.15903945007168E-13,1.76668711952433E-11
FIBIN|387758,3756.317284,2.056058652,1.03725101730386E-11,1.65762509302188E-10
RNF135|84282,773.8731718,2.055674558,5.52872981891312E-13,1.10397173371651E-11
TRIM22|10346,2902.51632,2.055372035,5.70524322703628E-07,3.44224074464507E-06
NEDD1|121441,852.020213,2.055009389,5.45535067520163E-24,6.61812950779649E-22
PLTP|5360,15289.71124,2.054950532,6.64073295997891E-07,3.96327654904187E-06
RPL23AP32|56969,5.405982029,2.053824073,0.00446472188343771,0.0109553517885294
PRC1|9055,1913.713295,2.053644483,2.83718948115858E-09,2.81370426231711E-08
CD5L|922,19.98572909,2.053565687,0.00961220581260892,0.0216701540345271
TNFSF8|944,113.1562876,2.050849276,5.78939124692228E-06,2.83646349407884E-05
LYPD1|116372,5651.636513,2.050346928,1.27914306952456E-06,7.17249728722652E-06
NAPSB|256236,898.2720915,2.049128038,0.000155073173429485,0.000545144239526396
KNTC1|9735,673.1325864,2.048880297,6.13767417862413E-10,7.01360173172280E-09
HAMP|57817,546.8193351,2.048428346,0.000824930220480006,0.00243713876900579
NKG7|4818,79.06343881,2.048090747,5.3480796351694E-05,0.000209162830662576
POU3F4|5456,254.6465204,2.04581527,0.000307257178544235,0.00100469295082891
OLFML1|283298,228.5437737,2.045405092,0.000159636474150951,0.000559351126230282
BLM|641,858.4711454,2.045355228,3.70651810155699E-08,2.94097193175371E-07
CHRND|1144,2.527537011,2.045310652,0.011757891620028,0.0257724967566726
TLE6|79816,94.32798501,2.044735645,7.13013138081974E-05,0.000270894434123758
FPR1|2357,1997.076773,2.044337871,7.55094011634292E-05,0.000284306234441028
STAP1|26228,7.070143526,2.043638314,0.0153276437973528,0.0325181641097807
ERI1|90459,1088.194285,2.042515295,2.35942194171219E-16,8.68528431940582E-15
WNT5A|7474,1270.607753,2.041222564,4.01127853147953E-08,3.15681565049811E-07
CHEK1|1111,504.5225341,2.040672561,8.58904274738655E-13,1.66841939128237E-11
MAP7D3|79649,354.4382393,2.040082437,6.08157484612819E-13,1.20686725521571E-11
SKINTL|391037,8.968645482,2.039795219,0.00345938677236695,0.00872719218574236
MARCH9|92979,4940.519935,2.039353444,0.00331052156053847,0.00840108543365695
LAPTM5|7805,16854.98904,2.036883716,2.06420000976183E-07,1.37868261732326E-06
SQRDL|58472,989.7388625,2.036794314,6.84893701953368E-09,6.32769041953942E-08
MXD3|83463,614.4747714,2.036772661,7.66004506695507E-10,8.53579487559193E-09
PIPOX|51268,2146.649919,2.036041355,3.53073181399E-05,0.000144258178267429
HLA-DOA|3111,1593.98161,2.035882414,3.71422218585971E-06,1.89784454948471E-05
CALCRL|10203,2064.792755,2.035533587,2.32625251502706E-05,9.89003411116529E-05
HLA-C|3107,30558.39938,2.034951475,1.29243087795524E-06,7.23438746514178E-06
CCDC109B|55013,1239.951446,2.033872459,1.10278355647246E-07,7.83433023500835E-07
OSTC|58505,2486.35012,2.031102972,2.82727334150909E-11,4.15665209484519E-10
KCNJ15|3772,23.95186253,2.030677281,0.00215840584743433,0.00576082612303318
GPR18|2841,8.437013508,2.030189306,0.00186639341276325,0.00506911609951991
WDR93|56964,36.64128307,2.030160155,0.000387928546559395,0.00123784180886421
COL15A1|1306,300.703083,2.029924944,0.00104003145512735,0.00299394899603757
BTN2A2|10385,600.5260409,2.029151432,3.28244635563665E-22,2.97254027013499E-20
C13orf34|79866,257.0390019,2.029084404,2.65689983378627E-13,5.63794729305868E-12
DSCC1|79075,320.5556004,2.026222696,9.52830004853379E-15,2.60327733195706E-13
DNAJB13|374407,15.84088036,2.02461107,0.0031963319859901,0.0081456001688153
EDNRA|1909,1042.859088,2.023953049,3.09801137481796E-07,1.98535129601231E-06
CDSN|1041,36.12397595,2.022389669,0.00108119582159896,0.00310160413486352
ZNF311|282890,181.0119239,2.022298664,4.02547182720836E-08,3.16540261210852E-07
PLK4|10733,308.7762383,2.022185501,7.09059340445422E-09,6.51287886564369E-08
ANO6|196527,3699.229493,2.021165779,1.1287083699152E-14,3.02384107601311E-13
LOC257358|257358,10.21659131,2.019983198,0.000263187485930323,0.000871732839003491
PRIM2|5558,290.3354043,2.019715362,1.59509142337608E-17,6.97680690827692E-16
CDCA5|113130,936.3517394,2.018265825,2.77845843426145E-08,2.27171859501146E-07
TLR3|7098,277.7613959,2.01785217,8.79920087477196E-08,6.38554498395321E-07
ATP6V0E1|8992,6972.282335,2.016751118,1.90818215365756E-13,4.16839474087209E-12
GMFG|9535,872.9105856,2.016341578,3.58060083085538E-07,2.26001994196235E-06
NPNT|255743,1996.247506,2.015043639,0.00072829243124427,0.00218204919326976
ANXA2P1|303,119.1186817,2.014786428,3.13697681253629E-06,1.63229419306751E-05
CSDA|8531,2953.065826,2.014347789,4.3584127092554E-10,5.1074983444002E-09
STIL|6491,411.0274063,2.013454404,1.11472835987348E-10,1.47273940641092E-09
GUSB|2990,2798.863277,2.013266209,9.66944416293447E-13,1.85401499462071E-11
PMFBP1|83449,37.21198743,2.012751474,3.55983187158524E-05,0.000145324014753456
FAM109B|150368,357.3424715,2.012494765,2.693351652374E-07,1.75040633499468E-06
ELTD1|64123,965.7376095,2.012005525,9.5701111694284E-10,1.04410562413521E-08
FBN3|84467,354.6577647,2.008550042,0.00358305715181576,0.00899799367287778
PPP1R14B|26472,1704.188258,2.00659163,2.86583121074278E-13,6.02824626216111E-12
TGM4|7047,2.432485121,2.005903297,0.0101679332986193,0.0227185526928144
TRIP6|7205,3540.083084,2.004227084,1.45779429331122E-10,1.8872076593074E-09
CENPW|387103,186.2736032,2.002623342,3.86811725241491E-07,2.42325799551254E-06
PLOD2|5352,3832.563108,2.002169975,8.56557084343452E-08,6.23476588675504E-07
TMEM106C|79022,3827.74076,1.99995071,1.02589297738184E-08,9.08143627384963E-08
TYMP|1890,1346.275262,1.999652917,5.40519095573491E-06,2.66447044071482E-05
VMO1|284013,148.5717637,1.99880442,6.22694340789258E-06,3.02547887644433E-05
SIGLEC1|6614,711.8694041,1.99877845,0.000712976802912471,0.0021394849955474
NDUFA4L2|56901,1855.614913,1.99845565,6.71110400476735E-06,3.228191649575E-05
CARD6|84674,358.7520311,1.998387423,2.32760452944953E-07,1.532326408483E-06
ZNF80|7634,4.925065612,1.997702798,0.00531334123039545,0.0128095286830519
RPSAP58|388524,21437.2514,1.997576735,6.27186645131935E-10,7.1415603293683E-09
EFEMP2|30008,3834.597907,1.997512615,2.58340416468327E-08,2.12409560667415E-07
FLT4|2324,543.4879499,1.995659648,1.98779008564148E-06,1.07582724360097E-05
C1RL|51279,1442.850694,1.994970459,2.16243002164564E-06,1.16446434080187E-05
TNFSF14|8740,18.45985516,1.994394625,0.00352887189929984,0.00888157751377801
CHIC2|26511,590.3964105,1.993818404,2.72562885963407E-06,1.43983452243487E-05
FZD2|2535,315.9655539,1.993232713,1.39131937314521E-07,9.66060453153271E-07
IGSF9|57549,94.31679187,1.992163483,0.000899706197845147,0.0026314530477991
MYC|4609,1759.121204,1.987866054,1.33189762850522E-07,9.30832367979606E-07
RPS5|6193,24464.49672,1.98665357,3.19164723015449E-07,2.03988347986912E-06
C1orf112|55732,337.6087092,1.98412959,1.54699626644812E-17,6.78182067807224E-16
UCP2|7351,2345.470138,1.983742071,3.71519511083018E-08,2.94664467486856E-07
HIST1H1C|3006,870.6897595,1.983613781,9.67213770359272E-05,0.000356948165488427
C2orf28|51374,5485.854154,1.982677179,1.52660168778095E-12,2.82326174071015E-11
C2orf66|401027,27.02355921,1.98267668,0.000434213062517546,0.00136944665842069
PTBP1|5725,6870.706525,1.981650513,1.03509198024452E-24,1.37695787634045E-22
VTCN1|79679,12.99233518,1.979503615,0.00193175436171068,0.00521798205896057
MAML2|84441,1161.701293,1.978364647,6.34386521762785E-10,7.21502453908158E-09
IFI35|3430,1355.734464,1.977959569,1.03206635355386E-06,5.92662336817514E-06
CD63|967,36407.58659,1.976180254,2.53443272089468E-09,2.53956741575779E-08
PDZK1IP1|10158,65.30031455,1.975422013,0.00269770473161209,0.00702335356567222
FAM83A|84985,1.687808601,1.974771994,0.0104594549588935,0.0232970469632907
TNFAIP8|25816,237.5765793,1.973890025,1.07823174378284E-06,6.15872434285672E-06
NXT2|55916,983.5908791,1.972761266,3.6894319228819E-10,4.38480914112563E-09
STAB1|23166,4803.553379,1.971378133,4.58658495181866E-06,2.29793862689949E-05
PFN4|375189,19.51008844,1.970610364,5.03462524491846E-05,0.000198149125381008
GFI1B|8328,8.451343566,1.969589164,0.0090963689826143,0.0206746925190447
TNFRSF10B|8795,1794.410138,1.968490154,6.9277752450674E-09,6.39071528943592E-08
EMILIN1|11117,3132.052128,1.968351038,6.86637944055023E-05,0.000261646766157198
AMH|268,175.0830134,1.968230494,0.000869943036215558,0.00255641852918372
CDK6|1021,3664.689462,1.967987256,5.67173020841393E-05,0.000220524095928434
GCOM1|145781,273.2881095,1.966048191,0.00022116028552511,0.00074775823794809
SCIN|85477,1561.321636,1.96494187,0.000154566864526302,0.000543760760504803
RAC2|5880,619.4790031,1.964367408,6.11802721971737E-07,3.67405439106875E-06
IGF2|3481,1866.740922,1.962184169,0.189323284869092,0.280222286820129
ABCA1|19,4118.000438,1.962180154,1.19404544552307E-08,1.03981682161149E-07
DTX3L|151636,2164.345862,1.961575439,1.03726920596723E-09,1.12340739550263E-08
ROMO1|140823,2817.693853,1.961140418,1.74494039047713E-08,1.48208521320623E-07
SPRY4|81848,3209.753029,1.961124672,4.53774825518118E-05,0.00018073224467105
C6orf129|154467,1270.206644,1.960818524,8.3215759823431E-08,6.08702613285612E-07
PCDH12|51294,904.6222303,1.954986382,3.41959990111373E-07,2.16833210034789E-06
PTGS1|5742,1843.172443,1.953696344,1.34420607792803E-05,6.03969043492981E-05
SRD5A2|6716,4.8428783,1.952658874,0.0216147682166531,0.0437213993425987
LEF1|51176,852.8129061,1.951490976,2.48789315823035E-08,2.05168752155217E-07
LY9|4063,10.10298369,1.950663247,0.00111440037995558,0.00318832229738405
MXRA8|54587,2161.61039,1.947791688,7.04135820013064E-06,3.3677351431272E-05
GSDMD|79792,1341.78395,1.94680602,1.2903722004658E-06,7.22496063128734E-06
ARAP3|64411,1778.345943,1.946586297,7.73960683640441E-07,4.55984350236422E-06
CNPY4|245812,1349.616983,1.944923398,4.43856143377643E-13,9.01811850930146E-12
ZIC4|84107,199.9619787,1.944289749,1.21960356718493E-05,5.53267479008235E-05
KLRB1|3820,19.27191939,1.943218921,0.00409334999419612,0.0101395438600294
TCF7|6932,326.6334083,1.942992038,1.61945751974956E-08,1.38158850501766E-07
GYPC|2995,1327.291514,1.941678579,5.90346602395118E-06,2.88721998316415E-05
LEPREL1|55214,590.9936427,1.94112307,1.44713328350768E-06,8.03736075599759E-06
TMEM106A|113277,211.7309231,1.940454442,1.36832165508186E-07,9.5214849945433E-07
APOBEC3D|140564,55.11034254,1.938052721,1.47596332778356E-05,6.57619396573049E-05
PHLDA1|22822,8976.425899,1.936525572,5.51349008727906E-08,4.20188503727877E-07
PTN|5764,29068.54406,1.933102734,5.59017931237567E-07,3.37810052495032E-06
RBL1|5933,341.7464843,1.932887106,8.89697794904383E-11,1.19758414277115E-09
PVRL4|81607,11.807042,1.932861623,0.0097694724958499,0.0219554182654606
FAM70A|55026,2957.131425,1.930122056,6.32864800378645E-08,4.75363284053881E-07
GTSF1|121355,15.77943827,1.92938458,0.00325597540234235,0.00827791083903803
ODC1|4953,8086.553507,1.927129151,2.25272765194521E-11,3.37891630469449E-10
CXCR7|57007,2190.905288,1.925763194,6.0917230973643E-10,6.96935034549585E-09
SOD2|6648,34662.09898,1.925314168,0.000201397737604101,0.000688909551453362
POPDC2|64091,97.15959389,1.9252713,7.31343415072895E-11,1.00048816548518E-09
SHMT2|6472,4159.287964,1.924301513,6.29235857284161E-12,1.04632159061674E-10
TP63|8626,30.78433945,1.924209434,0.0277435927607616,0.0543726814294089
TRIP10|9322,1062.598166,1.923846857,3.8349406329209E-15,1.12249119678925E-13
PRCP|5547,9544.25542,1.923326168,6.57911247399948E-10,7.4387163253796E-09
RPS2P32|256355,98.54929311,1.923104913,8.51147199832976E-06,3.99848473881595E-05
SOAT1|6646,1459.337397,1.92110341,9.27631072305546E-17,3.68170282997977E-15
TRAF4|9618,4571.986902,1.919842675,1.71543962854055E-06,9.38964670684409E-06
CSDAP1|440359,41.20823984,1.919814276,1.3021029785525E-07,9.10999795186769E-07
ID4|3400,7576.235727,1.919651236,1.50597674558685E-06,8.33537602456953E-06
CLEC18A|348174,379.3209428,1.918710407,9.93751541188959E-05,0.000365880387058481
FAM70B|348013,147.3644686,1.918619579,3.53759568644188E-09,3.44108336842045E-08
GCM1|8521,3.407361013,1.917489409,0.0129425599461648,0.0280883256977468
TSLP|85480,45.20554904,1.916932386,0.00234465129835326,0.00620128601315453
ATAD2|29028,1260.527673,1.91582795,2.30996833047138E-10,2.86724447403234E-09
RDH5|5959,355.3462035,1.915227816,3.92402094306421E-05,0.000158580431533135
C1orf106|55765,565.025836,1.915053053,2.73714521955472E-05,0.000114651018762195
PLAT|5327,3843.42299,1.914526186,8.92777283140565E-06,4.17372297976209E-05
HGD|3081,39.61920325,1.914042562,0.00638434343270671,0.0151231242138622
TEAD3|7005,541.7973868,1.914030501,3.71812331629207E-07,2.34069453811872E-06
LILRA2|11027,286.3001463,1.91354047,6.53793773830495E-06,3.15433419295058E-05
WDR78|79819,342.281432,1.913239218,2.1032588000806E-05,9.05979432665357E-05
SOX2|6657,11785.49454,1.912666989,4.12334451715903E-11,5.86542716751331E-10
DOK3|79930,568.7568091,1.910789341,4.24285781447807E-08,3.31875443566373E-07
MDFIC|29969,1149.357555,1.91041898,3.4984476050254E-05,0.000142999694539807
TRAIP|10293,276.2355836,1.908060147,5.31741160402271E-09,5.017982017123E-08
BATF2|116071,393.3211886,1.907627892,9.78744281213559E-05,0.000360938766747609
AMICA1|120425,104.5249945,1.905435914,0.000800215215163967,0.00237320899220445
GPR174|84636,3.732721867,1.905260213,0.0808105155004221,0.1367448051134
GINS3|64785,528.6987635,1.904586858,1.39749279674854E-13,3.10198372341572E-12
MYOF|26509,1734.233255,1.904160811,1.38125369795542E-06,7.70028976296591E-06
CKS1B|1163,941.785891,1.903545443,6.45939170432275E-08,4.84617684110002E-07
ZYX|7791,13183.36858,1.903427262,8.18160215044063E-09,7.39873060852552E-08
IGJ|3512,171.4266243,1.902982122,0.00977201009223549,0.0219560049701957
RAB27A|5873,388.6990674,1.901564278,2.2263104217267E-06,1.19486092723111E-05
WBSCR26|171022,1.881387701,1.901059044,0.0159116102499589,0.0336018228718478
MREG|55686,1335.376111,1.901046817,3.08199597800445E-05,0.000127736614567528
TEX9|374618,156.0821956,1.900681097,1.41591474122335E-06,7.87531125820568E-06
ARHGAP18|93663,1031.25058,1.900672393,9.61863764206911E-09,8.54994937686042E-08
OAS3|4940,3121.385823,1.900098329,0.000120387357906835,0.000434290582881042
SMN1|6606,35.13953028,1.899825982,6.20534711928564E-05,0.000239246333367781
LOC100127888|100127888,32.04390319,1.899687982,0.00366070299339028,0.00916672725425225
ZBP1|81030,39.03472915,1.899196702,0.0035339422420486,0.00889317833096875
CD14|929,6761.446071,1.898281519,4.01791594782776E-05,0.00016210328533288
COPZ2|51226,579.4339979,1.89758635,3.46205523861583E-05,0.000141782555196732
TCF7L1|83439,1016.477041,1.896289834,7.56056742546261E-08,5.57184529695002E-07
RPS19|6223,24046.77205,1.89491903,7.17076670073758E-09,6.57399804612772E-08
FAM72B|653820,217.0694585,1.894903739,5.18069318111578E-09,4.90095099414136E-08
VOPP1|81552,7185.248004,1.894758059,0.00799865167910705,0.0184773643399157
YBX1|4904,15478.33225,1.89456124,1.00930940334618E-16,3.96508535257526E-15
NME4|4833,3733.589228,1.89430166,1.65734802885854E-19,9.95906109926862E-18
IL18RAP|8807,15.92831638,1.89393127,0.00330088591528473,0.00838104362510558
RND2|8153,6802.391205,1.893605008,3.20594771565729E-07,2.04834466668809E-06
GLIS3|169792,1715.199093,1.892423661,1.32850188090697E-06,7.42767326980132E-06
C7orf68|29923,2332.155102,1.891937504,0.000167450033184774,0.000583443585639652
NECAP2|55707,3814.352104,1.891818785,2.45546742606656E-16,8.97036196617385E-15
PSMC3IP|29893,396.9268733,1.890707142,2.72479702949093E-10,3.34555123500004E-09
TEX19|400629,3.12923597,1.890105569,0.0125126130414482,0.0272318394399746
CMTM6|54918,2897.424943,1.889704194,4.86478953477033E-22,4.2653147880084E-20
CRIP1|1396,411.4899536,1.889118968,7.26851816485401E-05,0.000275284600200018
CASP5|838,13.87052987,1.888182256,0.00136835407821339,0.00384306665909408
GRAP|10750,408.1209059,1.886755425,3.97603121163167E-09,3.83852182388204E-08
GNAI3|2773,4624.295107,1.886171712,2.01311431205827E-35,9.95665691417744E-33
BPI|671,3.314974431,1.885446117,0.0753776617571494,0.12893142836159
SIRPB2|284759,255.4653564,1.881614775,2.68752517938188E-05,0.000112817569499667
LEPRE1|64175,1344.248197,1.881502131,2.90292882675221E-09,2.87446581823528E-08
SLC44A4|80736,3.637397837,1.881371403,0.0642492572569712,0.112408519113807
TRIM74|378108,11.54176748,1.880473257,0.00308133518844747,0.0078858795873641
BCAN|63827,59245.13093,1.878593077,0.000206160651673266,0.000703579761168722
POTEE|445582,23.41253837,1.878012678,5.67649991393794E-08,4.31097255079555E-07
OLFML3|56944,3045.903236,1.877821323,4.35033465687692E-08,3.39319066706425E-07
OLFML2B|25903,1530.515498,1.876473745,0.000160932098777959,0.000562970484825546
CCDC15|80071,129.1677383,1.876120496,5.77993505365979E-08,4.37555601452291E-07
PL-5283|647087,4293.537274,1.876012835,2.99137385048717E-16,1.07250204836519E-14
LY6G6D|58530,6.69064209,1.875971521,0.0117153750657068,0.0256997463485065
ZNF217|7764,990.2560674,1.873830467,9.9347626116464E-09,8.8106499317723E-08
PALLD|23022,5918.65347,1.873690234,8.50513429475672E-12,1.38677544726595E-10
CD33|945,310.3400468,1.872980709,4.51050857967431E-06,2.26276202843531E-05
CXCL16|58191,3390.312507,1.870067374,2.91232439524236E-10,3.55543197847024E-09
MS4A14|84689,108.0576549,1.869540046,8.24466406911684E-05,0.000308259982999021
COL8A2|1296,781.796477,1.867970826,0.00018899503772929,0.000651335587414736
PHLDA2|7262,115.0707707,1.866471728,0.00142311597085668,0.00398063862555895
ABHD4|63874,3427.502327,1.863982509,2.71521774964476E-14,6.80179677570102E-13
GNB2L1|10399,31817.43218,1.863620215,8.58731206686181E-18,3.98174669369465E-16
C3orf50|93556,15.55905463,1.861582639,0.000423049451901219,0.00133708026834714
GPNMB|10457,5651.625036,1.861211244,0.00023656912416844,0.000794287525863366
CCRL2|9034,171.8485907,1.861017533,6.44633957911916E-07,3.85441550346031E-06
PLEKHN1|84069,2.954764795,1.860415025,0.0551773711222027,0.0986936971375884
LOC339240|339240,5.238836166,1.860021548,0.0129486016329051,0.0280982761724723
LSM5|23658,1946.419743,1.859380948,4.77446287290585E-15,1.38072885090676E-13
LAMB1|3912,3651.298669,1.857562581,0.000231796831112905,0.000780029496744037
SIGLEC14|100049587,245.6083031,1.85707424,0.00034190694604953,0.00110580869925375
FERMT1|55612,831.4998457,1.856848925,0.00272412495609485,0.00707685471759104
SSR2|6746,8468.502515,1.856440754,1.13166827686349E-11,1.79365237406901E-10
IL10RB|3588,1371.266971,1.856401295,2.83628880957431E-15,8.48204261207425E-14
RHOJ|57381,996.7918779,1.856062474,1.19339222721304E-06,6.74460670105841E-06
